deduplicated_event_id,title,event_date,event_type,victim_organization_name,victim_organization_industry,records_affected,severity_category,primary_stakeholder_category,impact_type,confidence_score,model_used,created_at
1ab6f3ec-8d33-470d-a10e-945fad2063fc,News,2021-07-07,CyberEventType.DATA_BREACH,NSW Department of Education,Education,,C6,State government,Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
b93c624e-112f-4617-9fb0-d42eec20422e,NSW Education had unknown vulnerability in breached system,2021-07-07,CyberEventType.DATA_BREACH,,,0,C6,Schools,Isolated compromise,0.6,gpt-4o,2025-11-18T16:48:04.976798
0dca27a6-9ce9-4568-9a23-2fe2a35004bd,Kaseya VSA Supply-Chain Ransomware Attack | Cyber.gov.au,2021-07-02,CyberEventType.SUPPLY_CHAIN_ATTACK,Kaseya Limited,Technology,1500,C4,Supply chain,Extensive compromise,0.8,gpt-4o,2025-11-18T16:48:04.976798
b2406474-2734-4660-a20a-42843cc78761,Amnesty International Canada says it was targeted by China ...,2021-07-01,CyberEventType.STATE_SPONSORED_ATTACK,Amnesty International Canada,Non-profit/Human Rights,,C6,Large organisation(s),Extensive compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
7b55e523-72fc-4d17-b754-1bf49102e059,"SonicWall devices at risk of ransomware, ACSC rings alarm bells ...",2021-07-01,CyberEventType.RANSOMWARE,,,,C6,Regulated critical infrastructure,Unsuccessful low-level malicious attack,0.7,gpt-4o,2025-11-18T16:48:04.976798
ca9c5158-2998-4a30-b409-f8fff630b7b0,ASIC server hit by cyber security breach,2021-07-01,CyberEventType.OTHER,,,,C6,Large organisation(s),Unsuccessful low-level malicious attack,0.7,gpt-4o,2025-11-18T16:48:04.976798
c6a196ce-d5f4-475e-95a9-db23de515bd2,"Exfiltrate, encrypt, extort - ASPI",2021-07-01,CyberEventType.OTHER,,,,C6,Member(s) of the public,Unsuccessful low-level malicious attack,0.6,gpt-4o,2025-11-18T16:48:04.976798
15872904-195f-40c5-b573-9e348fa04c08,Uniting Communities investigating possible data breach amid 'cyber incident',2021-06-15,CyberEventType.DATA_BREACH,,Social Services,74000,C3,Medium-sized organisation(s),Isolated compromise,0.85,gpt-4o,2025-11-18T16:48:04.976798
f3b8b186-a5a4-472d-9928-503b9e094727,Morningstar data breach reveals KPMG deal maker lists,2021-06-15,CyberEventType.DATA_BREACH,"Morningstar, Inc.",Finance,,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
40693eab-7c89-451f-80be-6776c4839a05,LinkedIn data from 700 million users for sale on hacking forum,2021-06-15,CyberEventType.DATA_BREACH,LinkedIn Corporation,Technology,700000000,C2,Large organisation(s),Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
64fec41d-7534-49b8-826f-eaf8ce790b3c,NSW Health admits personal data accessed in Accellion breach,2021-06-15,CyberEventType.DATA_BREACH,NSW Department of Health,Healthcare,,C6,State government,Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
564f299e-0d3b-4378-bc61-5cb094c2ff75,Aussie families caught up in major home security camera breach,2021-05-17,CyberEventType.DATA_BREACH,Anker Innovations Limited,Technology,,C6,Large organisation(s),Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
050a3bce-fe05-45f7-9c3e-b6f7ae1929b1,UBEL Android banking malware campaign targets Australian users,2021-05-01,CyberEventType.MALWARE,,Finance,,C6,Member(s) of the public,Unsuccessful low-level malicious attack,0.7,gpt-4o,2025-11-18T16:48:04.976798
7a134a5e-37e0-4e19-9d6e-bf4896e1c64d,BLK Sport DarkSide Ransomware Attack,2021-05-01,CyberEventType.RANSOMWARE,,Retail,,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
620d1f46-31de-440c-95cb-7038ecc16e27,ASIC alleges “Missing Cybersecurity Measures” against AFS ...,2021-04-20,CyberEventType.OTHER,,,9828,C4,Member(s) of the public,Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
b87895fa-9e82-43da-abb7-932fadd41dbd,"The incident reported at the provided URL concerns a **data breach at Swinburne University of Technology** in April 2021, where the personal details of over 5,000 individuals were inadvertently exposed online[1][2][3][4][5].",2021-04-15,CyberEventType.DATA_BREACH,Swinburne University of Technology,Education,5200,C4,Academia/R&D,Isolated compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
e58a6a34-2cca-424b-a080-f09f69b51d8b,Ransomware Attack on Federal Group,2021-04-03,CyberEventType.RANSOMWARE,THE FEDERAL HOTELS PTY LIMITED,Retail,,C6,Large organisation(s),Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
bd3a96f9-f68e-4f97-b806-983f5141c0be,Cyber Attack on Major Private Hospital Group (April 2021),2021-04-01,CyberEventType.INFRASTRUCTURE_ATTACK,,Healthcare,,C6,Regulated critical infrastructure,Unsuccessful low-level malicious attack,0.6,gpt-4o,2025-11-18T16:48:04.976798
b7eaadb1-d96a-4c72-abb9-c3549e5430c2,South Australian Government Payroll Data Breach via Frontier Software Ransomware Attack,2021-04-01,CyberEventType.RANSOMWARE,,,80000,C3,State government,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
576ea2d2-0246-4191-808a-1b30038aa8a3,Nine says it has isolated source of cyber attack,2021-03-27,CyberEventType.OTHER,,,0,C6,Large organisation(s),Unsuccessful low-level malicious attack,0.6,gpt-4o,2025-11-18T16:48:04.976798
509d90f6-7203-46d1-b746-47e6f7531d7e,Cyber attack on Channel Nine: Government assistance requested ...,2021-03-27,CyberEventType.OTHER,,,0,C6,Large organisation(s),Low-level malicious attack,0.7,gpt-4o,2025-11-18T16:48:04.976798
bb144f76-c8de-40b7-a081-932b42a32dbb,Cruise operator Carnival discloses personal data breach,2021-03-19,CyberEventType.DATA_BREACH,Carnival Corporation & plc,Transportation,,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
3f1461c0-b51a-41be-b4a7-4d5135193f48,Ransomware Incident at Eastern Health,2021-03-16,CyberEventType.RANSOMWARE,,Healthcare,,C6,Regulated critical infrastructure,Sustained disruption of essential systems and associated services,0.7,gpt-4o,2025-11-18T16:48:04.976798
7c291936-9094-4bc9-a8b0-1b17b02bffcd,JBS Foods Ransomware Attack,2021-03-01,CyberEventType.RANSOMWARE,JBS Foods Group,Manufacturing,,C6,Large organisation(s),Extensive compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
7bca9d8c-7cb2-4da8-8bd0-0492f184a229,China suspected of cyber attack on Western Australia's Parliament ...,2021-03-01,CyberEventType.STATE_SPONSORED_ATTACK,,,0,C6,State government,Unsuccessful low-level malicious attack,0.6,gpt-4o,2025-11-18T16:48:04.976798
47b1a825-4cc1-4384-91e8-7ce2eef9a3e2,SITA hack may have been worse than thought following Air India breach,2021-02-24,CyberEventType.DATA_BREACH,Société Internationale de Télécommunications Aéronautiques S.C.,Transportation,4500000,C2,Large organisation(s),Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
d0d564cc-5ca6-4029-8519-5d41be79e478,SITA data breach affects millions of airline passengers,2021-02-24,CyberEventType.DATA_BREACH,Société Internationale de Télécommunications Aéronautiques SC,Transportation,5700000,C2,Large organisation(s),Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
599d0be3-b04d-4876-9087-54cf8305c10f,Parents alerted to NurseryCam security breach,2021-02-19,CyberEventType.DATA_BREACH,FootfallCam Ltd,Technology,12000,C4,Large organisation(s),Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
fc7f7666-efd8-4690-bec1-5441ec192eb8,RMIT University Phishing and Ransomware Attack,2021-02-18,CyberEventType.RANSOMWARE,,,0,C6,Academia/R&D,Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
e74944d9-1b88-4ba6-b7f7-76490a296943,Untitled Event,2021-02-12,CyberEventType.DATA_BREACH,Northern Territory of Australia as represented by the Department of Health,Healthcare,3000,C4,State government,Isolated compromise,0.8,gpt-4o,2025-11-18T16:48:04.976798
9b8bb7db-7544-42f0-8e47-7cb0904bfeb8,ACSC Annual Cyber Threat Report - 2020-2021.pdf,2021-02-01,CyberEventType.RANSOMWARE,,Education,,C6,Schools,Unsuccessful low-level malicious attack,0.7,gpt-4o,2025-11-18T16:48:04.976798
8936a49b-f46e-40f3-b2e3-89bdb2a4ca18,Cyber attack shuts down global meat processing giant JBS - ABC ...,2021-02-01,CyberEventType.INFRASTRUCTURE_ATTACK,,,7000,C4,Regulated critical infrastructure,Sustained disruption of essential systems and associated services,0.75,gpt-4o,2025-11-18T16:48:04.976798
ae4c72ff-bbe0-43c6-bbb5-ebcc41eb58fe,"Eastern Health reports 'cyber incident', takes systems offline ...",2021-02-01,CyberEventType.OTHER,,,0,C6,Regulated critical infrastructure,Unsuccessful low-level malicious attack,0.6,gpt-4o,2025-11-18T16:48:04.976798
e609776c-d3d8-4989-99cb-fd55a4c5bd1c,Cyber attacks on rise as criminals target Australian agricultural ...,2021-02-01,CyberEventType.RANSOMWARE,,,7000,C4,Small organisation(s),Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
331ee324-657a-49ea-a0b4-c236855f9533,Oxfam Australia investigates suspected data breach,2021-01-20,CyberEventType.DATA_BREACH,,,1830000,C2,Large organisation(s),Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
4759d378-6139-4c9f-98d3-26e227c82194,Oxfam Australia Supporter Data Breach,2021-01-20,CyberEventType.DATA_BREACH,,Non-Profit,1830000,C2,Member(s) of the public,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
8672612e-5c6d-40f4-951d-18922da19744,Oxfam Australia Data Breach,2021-01-20,CyberEventType.DATA_BREACH,,,1830000,C2,Member(s) of the public,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
4c4e4421-2262-4380-823d-5c4a1dd22b65,Ransomware Attack on Victorian Public Health Service,2021-01-15,CyberEventType.RANSOMWARE,,,0,C6,Regulated critical infrastructure,Sustained disruption of essential systems and associated services,0.7,gpt-4o,2025-11-18T16:48:04.976798
6678a7f6-f5cf-48d3-b1f5-8d2a57be5ab1,Australian corporations hit by massive Microsoft Server hack,2021-01-06,CyberEventType.VULNERABILITY_EXPLOIT,,"Multiple (including Health, Law, Defence, Education, Government)",7000,C4,Regulated critical infrastructure,Isolated compromise,0.8,gpt-4o,2025-11-18T16:48:04.976798
f591009b-e8f2-4615-995e-31216a570e50,"Tabcorp says bad data, technical error behind online betting breach",2021-01-03,CyberEventType.OTHER,Tabcorp Holdings Limited,Finance,37,C6,Large organisation(s),Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
200b27d5-f920-4f7e-a54f-c5703e470758,Australians' Banking Passwords Stolen by Infostealer Malware,2021-01-01,CyberEventType.MALWARE,,Finance,30000,C3,Member(s) of the public,Extensive compromise,0.85,gpt-4o,2025-11-18T16:48:04.976798
0fd96e22-a27b-4847-96a5-cd0ad7ac5dc0,"6 Australian senators, MPs confirm being targeted by APT31 in IPAC ...",2021-01-01,CyberEventType.STATE_SPONSORED_ATTACK,Parliament of Australia,Government,6,C5,Federal government,Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
5c0df019-975b-4337-a155-eab9aca72f1d,Medical information leaked in NSW Health hack,2021-01-01,CyberEventType.DATA_BREACH,New South Wales Ministry of Health,Healthcare,,C6,State government,Extensive compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
a985ee90-c95b-41f5-be19-7d081ddd00e3,Australian Banking Passwords Stolen by Infostealer Malware,2021-01-01,CyberEventType.DATA_BREACH,,,31000,C3,Member(s) of the public,Isolated compromise,0.85,gpt-4o,2025-11-18T16:48:04.976798
cf7dc22e-51a8-4d3b-be9b-9e0c85eb3900,Allens victim of high-profile cyber attack,2021-01-01,CyberEventType.OTHER,,,0,C6,Large organisation(s),Unsuccessful low-level malicious attack,0.6,gpt-4o,2025-11-18T16:48:04.976798
baaeeebf-d9e1-40c9-82f0-391e69d33776,Australian Big Four Banks Credential Theft via Infostealer Malware,2021-01-01,CyberEventType.DATA_BREACH,,,31000,C3,Large organisation(s),Extensive compromise,0.85,gpt-4o,2025-11-18T16:48:04.976798
305ebd84-404b-4025-9641-0c967a5d268a,"Telstra explains how internal data breach exposed more than 130,000 customers' details",2021-01-01,CyberEventType.DATA_BREACH,,,11000000,C1,Member(s) of the public,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
2e0cae69-c645-41ff-97b6-ef4c9799c4fc,ASIC server hit by cyber security breach,2020-12-28,CyberEventType.DATA_BREACH,,,0,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
cd3aeacf-424c-4129-95f6-77873ee6945c,ASIC experiences four error-caused data breaches since start of 2022,2020-12-28,CyberEventType.DATA_BREACH,,,100000,C3,Large organisation(s),Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
c401254c-cedf-43f2-ba43-4e158a232c2c,Senior health officials raised concerns about SafeWA data breach long before election,2020-12-23,CyberEventType.DATA_BREACH,"Department of Health, Western Australia",Healthcare,2400,C4,State government,Isolated compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
45e0a316-bc65-40f3-bfd9-f4d6c7aefd75,"NSW Health, SBS probe potential cyber attack damage",2020-12-16,CyberEventType.OTHER,NSW Health,Healthcare,,C6,State government,Unsuccessful low-level malicious attack,0.7,gpt-4o,2025-11-18T16:48:04.976798
42643ce4-e245-40e7-b84e-861708444bdf,NSW Health Accellion Data Breach,2020-12-01,CyberEventType.DATA_BREACH,NSW Health,Healthcare,,C6,State government,Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
24611ec7-5d2d-41e4-8c79-43e486c6d4ba,Letter to impacted clients - Diabetes And Health Solutions,2020-12-01,CyberEventType.DATA_BREACH,,Healthcare,,C6,Member(s) of the public,Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
478855e1-6b96-4455-9f38-cd8d7ed318a9,Australian University Data Breach Exposes Personal Information,2020-12-01,CyberEventType.DATA_BREACH,,Education,5300,C4,Academia/R&D,Isolated compromise,0.8,gpt-4o,2025-11-18T16:48:04.976798
d7842c2a-e59b-4b3c-96e5-323d37a17fe0,"FireEye discloses breach, theft of red team tools",2020-12-01,CyberEventType.DATA_BREACH,"FireEye, Inc.",Technology,,C6,Large organisation(s),Extensive compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
c6c3fdb8-9fab-4a3d-9382-a7917d158a77,TfNSW hit by another data breach,2020-12-01,CyberEventType.DATA_BREACH,,,515000,C2,State government,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
74f92bb8-38f7-4255-a627-1cd5764e1cc6,Ransomware Attack on Nexia Australia,2020-11-03,CyberEventType.RANSOMWARE,Nexia Australia and New Zealand,Finance,,C6,Large organisation(s),Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
33638f3b-3e37-4745-904c-eb7ddbf54f9a,Mass hack incident exposes Tasmanian patient’s medical data on public website,2020-11-01,CyberEventType.DATA_BREACH,Ambulance Tasmania,Healthcare,,C6,State government,Extensive compromise,0.6,gpt-4o,2025-11-18T16:48:04.976798
d8556e15-6af3-4b12-a31c-6cfd387c2d6c,Ransomware Attack on B&R Enclosures,2020-11-01,CyberEventType.RANSOMWARE,B & R Enclosures Pty Ltd,Manufacturing,,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
d581abae-cd06-466d-b777-087cf1642d0b,Law in Order Data Breach,2020-11-01,CyberEventType.DATA_BREACH,Law In Order Pty Ltd,Legal Services,,C6,Medium-sized organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
8cfcef61-e981-4d80-80ed-4718321ba7ef,Netwalker Ransomware Attack on Australian Legal Services Company,2020-11-01,CyberEventType.RANSOMWARE,,,0,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
28922035-e678-42af-b28b-8c5e97e86e63,Data theft at Australian Securities and Investments Commission (ASIC),2020-11-01,CyberEventType.DATA_BREACH,,,500,C5,Federal government,Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
d4108292-5ae3-4d78-87d1-edaae0dca635,Spotless hit by ransomware attack,2020-10-15,CyberEventType.RANSOMWARE,Spotless Group Holdings Limited,Facilities Services,,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
987a6730-a3df-4a34-9c0e-91a54a389423,Gravatar profile add-on leaks data on millions of users,2020-10-01,CyberEventType.DATA_BREACH,Automattic Inc.,Technology,114000000,C1,Large organisation(s),Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
679a3b18-4917-472d-9c03-3333082c1323,Cyberattack strikes media-monitoring company used by Australian ...,2020-10-01,CyberEventType.OTHER,Isentia Group Limited,Technology,,C6,Large organisation(s),Unsuccessful low-level malicious attack,0.7,gpt-4o,2025-11-18T16:48:04.976798
320e5010-0445-4fb3-9ad4-ee6dd6d41423,Untitled Event,2020-09-28,CyberEventType.DATA_BREACH,Nitro Software Limited,Technology,77200000,C2,Large organisation(s),Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
c556e67b-f0f4-4178-a4b0-b1c680e98c9c,"The incident reported at the original URL concerns the **Zhenhua Data leak** in September 2020, in which a Chinese company, Shenzhen Zhenhua Data Information Technology Co., was found to have compiled a vast database of personal information on millions of people worldwide, including high-profile Australians such as singer Natalie Imbruglia[1][2][3].",2020-09-15,CyberEventType.DATA_BREACH,Shenzhen Zhenhua Data Information Technology Co.,Technology,2400000,C1,Member(s) of the public,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
a4103a30-11b9-4940-8d8e-1b86c2bbe3b5,Levitas Capital Cyber Attack,2020-09-10,CyberEventType.FINANCIAL_FRAUD,Levitas Capital Pty Ltd,Finance,,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
7fd0e5ca-215a-4575-918b-cafd756a9378,Levitas Capital Email Compromise and Collapse,2020-09-10,CyberEventType.FINANCIAL_FRAUD,,Finance,,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
982a217f-e867-4953-a7cf-f4e35e4eb00b,"Booking.com, Expedia Group, Hotels.com customers in suspected data breach",2020-09-10,CyberEventType.DATA_BREACH,,,10000000,C1,Member(s) of the public,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
0f0aed82-a1fa-44d5-94ee-e412521efee4,Incident: Royal Queensland Yacht Squadron to be questioned by Office of Australian Information Commissioner after data breach | The Courier Mail,2020-09-08,CyberEventType.DATA_BREACH,Royal Queensland Yacht Squadron Limited,Recreation,617,C5,Small organisation(s),Isolated compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
391c35f4-0de4-451c-a863-698392b05c69,Emergence unveils in-house cyber incident and claims team ...,2020-09-01,CyberEventType.OTHER,,,0,C6,Member(s) of the public,Unsuccessful low-level malicious attack,0.6,gpt-4o,2025-11-18T16:48:04.976798
e4a69052-f641-4bc8-98c2-2d25524cdad7,Anglicare Sydney being held to ransom over sensitive data stolen ...,2020-08-31,CyberEventType.RANSOMWARE,Anglicare Sydney,Healthcare and Social Services,,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
ec1a3953-8a0b-491e-b6da-2ec582f3f400,"The incident reported at the provided URL concerns a major data breach in August 2020, where over **54,000 scanned New South Wales (NSW) driver’s licences** were exposed online due to a misconfigured Amazon Web Services (AWS) S3 cloud storage bucket[1][2][3][5]. The breach did not involve a government agency directly; instead, an **unknown commercial entity** that collected scanned licences from customers was responsible for the unsecured storage[1][2][3].",2020-08-15,CyberEventType.DATA_BREACH,,,54000,C3,Member(s) of the public,Isolated compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
0bf60379-84cb-415a-8de2-10cef0fdd860,Australian universities investigate online exam tool data breach,2020-08-07,CyberEventType.DATA_BREACH,"Proctorio, Inc. (operating as ProctorU)",Education,444000,C2,Academia/R&D,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
c8745ccf-4865-4231-befd-f62afa42129d,Queensland water supplier Sunwater targeted by hackers in months-long undetected cyber security breach,2020-08-01,CyberEventType.DATA_BREACH,Sunwater Limited,Energy,,C6,Regulated critical infrastructure,Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
ffd69fc5-8a3b-470c-b65c-5127f593f9e8,Data breach exposes tens of thousands of NSW driver’s licences online,2020-08-01,CyberEventType.DATA_BREACH,,Government,54000,C3,State government,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
3c7afa55-6808-4569-9858-2e05fd25745e,Australian Healthcare Sector Targeted by Ransomware and Remote Access Tool Attacks,2020-08-01,CyberEventType.RANSOMWARE,,Healthcare,,C6,Regulated critical infrastructure,Isolated compromise,0.65,gpt-4o,2025-11-18T16:48:04.976798
950e83e7-3839-4bd9-a746-feb79caa142a,Hackers hit university online exam tool,2020-08-01,CyberEventType.DATA_BREACH,ProctorU LLC,Education,444000,C2,Academia/R&D,Extensive compromise,0.85,gpt-4o,2025-11-18T16:48:04.976798
55934efd-028d-439a-b4cf-590d8e5bffe5,Regis Healthcare Response to Cyber Incident – Regis Aged Care,2020-08-01,CyberEventType.OTHER,Regis Healthcare Limited,Healthcare,,C6,Large organisation(s),Unsuccessful low-level malicious attack,0.7,gpt-4o,2025-11-18T16:48:04.976798
73234a4f-dd0d-44ea-bcdf-da954f2c9541,NSW driver's licence data breach left Sydney health worker 'sickened',2020-08-01,CyberEventType.DATA_BREACH,Transport for New South Wales,Transportation,54000,C3,State government,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
2d9521fd-d051-4bb3-9d8e-e2f61b8cdf59,Garmin goes down after suspected ransomware attack,2020-07-23,CyberEventType.RANSOMWARE,Garmin Ltd.,Technology,,C6,Large organisation(s),Sustained disruption of essential systems and associated services,0.7,gpt-4o,2025-11-18T16:48:04.976798
5fee1dc3-99a2-4bee-8736-b393fbf04fef,ProctorU Data Breach Impacting Australian Universities,2020-07-21,CyberEventType.DATA_BREACH,,Education,440000,C2,Academia/R&D,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
e5c3784a-0fb1-42aa-add3-06cac70fbfa7,Nurse responsible for major monkeypox data breach in Perth,2020-07-15,CyberEventType.DATA_BREACH,,,400,C5,Member(s) of the public,Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
0e7a1751-5f49-4965-acce-8649a76567ab,Clarification of reported data breach,2020-07-14,CyberEventType.DATA_BREACH,Western Australia Department of Health,Healthcare,1000,C4,State government,Isolated compromise,0.8,gpt-4o,2025-11-18T16:48:04.976798
cd0f6381-5bdc-4b9b-a034-582a1e46d33c,Potential personal data breach of about 900 people after Scouts Victoria hacked,2020-07-01,CyberEventType.DATA_BREACH,,,900,C5,Member(s) of the public,Isolated compromise,0.8,gpt-4o,2025-11-18T16:48:04.976798
230a6222-f374-43c9-af16-7a6def497f95,Notification: Data security incident | Scouts Victoria | Australia,2020-07-01,CyberEventType.DATA_BREACH,The Scout Association of Australia Victorian Branch,Education,900,C5,Schools,Isolated compromise,0.8,gpt-4o,2025-11-18T16:48:04.976798
cec41a1d-8ed6-4ee1-aa7f-480ff985d337,"Nitro PDF suffers massive data breach, exposing Microsoft, Google, Amazon documents",2020-07-01,CyberEventType.DATA_BREACH,,,77159696,C3,Large organisation(s),Extensive compromise,0.85,gpt-4o,2025-11-18T16:48:04.976798
74ff0ea4-9a94-46c5-8a81-c1e006495cc7,Data breach of free VPN providers exposes details of millions of users,2020-06-27,CyberEventType.DATA_BREACH,,Technology,20000000,C1,Member(s) of the public,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
fac6c1e8-3bda-4a19-aca5-eb18b6f70638,Recent privacy cases: data breach response - Bright Law,2020-06-26,CyberEventType.DATA_BREACH,Datateks Pty Ltd,Technology,367,C5,Medium-sized organisation(s),Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
2867cd03-7556-451e-89ae-a57bcb862623,'Whistleblower' accuses Noni B owner of mass privacy breach,2020-06-15,CyberEventType.DATA_BREACH,Mosaic Brands Limited,Retail,,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
0379aed0-0a72-46b8-b9e7-e5e9b7793332,Google Chrome Security Breach: 33 Million Downloads Of Spyware,2020-06-15,CyberEventType.MALWARE,Alphabet Inc.,"Multiple (Financial Services, Oil and Gas, Media and Entertainment, Healthcare, Government, Pharmaceuticals)",33000000,C1,Large organisation(s),Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
2bc35daf-44b7-4ddc-aa1e-86bd34901d92,Lion Dairy & Drinks Ransomware Attack,2020-06-08,CyberEventType.RANSOMWARE,,Manufacturing,,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
3fb52776-c375-440b-8c2c-5fe282cb7051,Lion Dairy & Drinks Hit by Ransomware Attack,2020-06-08,CyberEventType.RANSOMWARE,Lion Dairy & Drinks Pty Ltd,Manufacturing,,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
6c2ef582-f3b9-47bd-9a94-26b9d2ef1723,Lion Cyber incident update: 26 June 2020 - Lion Corporate,2020-06-08,CyberEventType.OTHER,Lion Dairy and Drinks Pty Ltd,Manufacturing,,C6,Large organisation(s),Unsuccessful low-level malicious attack,0.7,gpt-4o,2025-11-18T16:48:04.976798
5e3a1a20-125d-4e8e-8fcb-5dff11488dff,NetWalker Ransomware Attack on Australian Firm Company F,2020-06-08,CyberEventType.RANSOMWARE,,,77159696,C2,Large organisation(s),Extensive compromise,0.85,gpt-4o,2025-11-18T16:48:04.976798
fe8ad22c-b41c-49b6-ab37-e75d85e5a1d5,Avon to reboot systems hit by cyber incident,2020-06-03,CyberEventType.DATA_BREACH,"Avon Products, Inc.",Retail,19000000,C1,Large organisation(s),Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
897cf615-58e2-40ad-8218-b3ca31d8ef04,Hold My Beer: A Case Study of how Ransomware Affected an ...,2020-06-01,CyberEventType.RANSOMWARE,Lion Pty Limited,Manufacturing,,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
708a7a88-51c0-4af4-b8fd-3f03bd7108ab,Pulse Secure VPN Exploitation Affecting Australian Organizations,2020-06-01,CyberEventType.VULNERABILITY_EXPLOIT,,"Multiple (Government, Defense, Finance, Critical Infrastructure)",,C6,Regulated critical infrastructure,Unsuccessful low-level malicious attack,0.7,gpt-4o,2025-11-18T16:48:04.976798
99b49d03-f454-4701-9f82-3cbd02c1e2ac,ProctorU Data Breach Impacts Australian Universities,2020-06-01,CyberEventType.DATA_BREACH,ProctorU (subsidiary of Verificient Technologies),Education,444000,C2,Academia/R&D,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
859d3ef8-03e5-4c5a-9e36-12b1e8c73742,China believed to be behind major cyber attack on Australian governments and businesses,2020-06-01,CyberEventType.STATE_SPONSORED_ATTACK,,Government,,C6,State government,Extensive compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
016c1e8f-a846-482c-b997-460156cf0f5c,Canopy Launches Data Breach Response Data Center in Sydney ...,2020-06-01,CyberEventType.OTHER,"Canopy Software, Inc.",Technology,,C6,Large organisation(s),Unsuccessful low-level malicious attack,0.7,gpt-4o,2025-11-18T16:48:04.976798
