entity_id,entity_name,employee_count,turnover,entity_kind,size_estimate,size_confidence,size_employees,size_revenue_aud,industry,deduplicated_event_id,title,event_date,event_type,records_affected,vendor_organization_name,date_confidence,confidence_score,total_data_sources,source_members,org_size,org_size_score,org_size_unknown,employee_size,turnover_size,entity_kind_group,sector_proxy,records_bucket
3071,Shell,,,organisation,HUGE,0.9,,,Other,0d953d53-b894-417c-9276-b173173d2bb0,Aussies affected in alleged Shell fuel data breach,2024-05-15,Data Breach,80000.0,,,0.85,2,2,HUGE,4.0,0,unknown,unknown,organisation,other,10k-100k
498,Shenzhen Zhenhua Data Information Technology Co.,110.0,,organisation,MEDIUM,0.6,110.0,,Technology,b0925b64-03bc-443b-a8ae-777fb58a05cf,Zhenhua Data information leak (September 2020),2020-09-15,Data Breach,2400000.0,,,0.85,1,1,MEDIUM,2.0,0,medium,unknown,organisation,technology,100k+
22868,Shine Aviation,40.0,,organisation,MEDIUM,0.8,40.0,,Other,0a8844d5-25bb-4188-9742-c223411c0d0a,Shine Aviation reportedly hacked by Anubis ransomware gang,2026-04-04,Ransomware,68000.0,,,0.5,6,6,MEDIUM,2.0,0,small,unknown,organisation,other,10k-100k
5999,Skeggs Goldstien,30.0,,organisation,MEDIUM,0.6,30.0,,Other,01055d77-a123-480e-96b0-8a5ee98d34b9,Skeggs Goldstien Ransomware Attack,2025-05-01,Ransomware,,,,0.5,7,7,MEDIUM,2.0,0,small,unknown,organisation,other,unknown
2489,Slater and Gordon,850.0,,organisation,LARGE,0.9,850.0,255000000.0,Other,222ee341-a728-424b-a3d2-81dc6281d368,Slater and Gordon rogue email was sent by a 'lone wolf' as staff,2025-02-21,Other,906.0,,,0.5,1,1,LARGE,3.0,0,large,unknown,organisation,other,<1k
2755,SmartPay,150.0,,organisation,MEDIUM,0.7,150.0,55000000.0,Technology,adfd2605-6852-415e-9207-5828bc567cf9,SmartPay ransomware attack (June 2023),2023-06-10,Ransomware,,,,0.5,1,1,MEDIUM,2.0,0,medium,unknown,organisation,technology,unknown
22399,Smile Team Orthodontics,30.0,,organisation,MEDIUM,0.6,30.0,10000000.0,Healthcare,02328b9e-1a3e-4566-9816-40663d7264d5,Exclusive: SafePay ransomware claims hack of Smile Team Orthodontics,2026-03-06,Ransomware,,,,0.85,1,1,MEDIUM,2.0,0,small,unknown,organisation,health,unknown
4142,Smoke Alarm Solutions,75.0,,organisation,MEDIUM,0.9,75.0,30000000.0,Other,07b55ec4-562d-4331-8a77-f699226e5e73,Homeowners urged to be vigilant for scams after ‘shocking’ data breach at major smoke alarm provider,2024-02-01,Data Breach,762856.0,,,0.85,1,1,MEDIUM,2.0,0,medium,unknown,organisation,other,100k+
5248,Snow Brand Australia,20.0,,organisation,MEDIUM,0.7,20.0,15000000.0,Other,ccfcb826-2af2-4187-9122-125844c67690,Exclusive: Snow Brand Australia confirms SafePay ransomware attack,2024-11-01,Ransomware,,,,0.85,1,1,MEDIUM,2.0,0,small,unknown,organisation,other,unknown
2743,Solar Service Guys,15.0,,organisation,SMALL,0.7,15.0,5000000.0,Technology,ad079d9d-89e2-4e08-a6d8-1558f72879d7,LG and Solar Service Guys Respond to Data Breach Allegations,2023-06-01,Data Breach,,,,0.85,1,1,SMALL,1.0,0,small,unknown,organisation,technology,unknown
15834,Sonoma Cigarettes,,,organisation,UNKNOWN,0.4,,,Other,d45c3fe2-dfe3-4e7d-8489-7f5b53c4ce3c,ransomware Australia Sonoma Cigarettes Cyber Incident Response,2026-03-03,Ransomware,,,,0.5,1,1,UNKNOWN,2.8546875,1,unknown,unknown,organisation,other,unknown
874,South Australian Government,85000.0,,organisation,HUGE,1.0,85000.0,15000000000.0,Government,90fa2628-5ea4-4041-8280-b4ace7db1a87,South Australian Government Payroll Data Breach via Frontier Software (2021),2021-11-13,Ransomware,80000.0,Frontier Software,,0.5,22,22,HUGE,4.0,0,very_large,unknown,organisation,government,10k-100k
23462,Southern Design RV,10.0,,organisation,SMALL,0.8,10.0,3000000.0,Other,38b652fc-a24c-45d7-b896-4b96624ac4ac,Southern Design RV ransomware incident,2026-06-20,Ransomware,,,,0.65,2,2,SMALL,1.0,0,small,unknown,organisation,other,unknown
3789,Southern Water,,,organisation,UNKNOWN,0.4,,,Other,b45d1d5d-9e80-4d61-aa3e-16835d09fbd4,Southern Water customers affected by cyber attack,2024-01-22,Data Breach,470000.0,,,0.5,1,1,UNKNOWN,2.8546875,1,unknown,unknown,organisation,other,100k+
5433,Spectrum Medical Imaging,40.0,,organisation,MEDIUM,0.7,40.0,17500000.0,Healthcare,72ca0947-6cf7-41a3-9aeb-62f041997cb4,Spectrum Medical Imaging ransomware attack (2024-2025),2025-01-01,Ransomware,279834.0,,,0.5,8,8,MEDIUM,2.0,0,small,unknown,organisation,health,100k+
22396,SpeedX,,,organisation,UNKNOWN,0.4,,,Other,29dbc6c9-8080-43d8-b5c3-a71ac61cc3f9,SpeedX delivery service data security breach. : r/AusLegal,2026-05-03,Data Breach,,,,0.5,1,1,UNKNOWN,2.8546875,1,unknown,unknown,organisation,other,unknown
1415,Spirit Super,350.0,,organisation,LARGE,0.8,350.0,100000000.0,Financial,034ef136-888b-4060-8a45-9bfb97fa8d34,Spirit Super Phishing Data Breach,2022-05-19,Phishing,50000.0,,,0.5,5,5,LARGE,3.0,0,large,unknown,organisation,finance,10k-100k
571,Spotless Group,5000.0,,organisation,HUGE,0.9,5000.0,1000000000.0,Other,fbad8b23-85e4-4334-bcfd-e4e9fc742154,Spotless hit by ransomware attack,2020-10-15,Ransomware,,,,0.85,1,1,HUGE,4.0,0,very_large,unknown,organisation,other,unknown
5446,SquareX,10.0,,organisation,SMALL,0.9,10.0,5000000.0,Technology,c640c6f1-24a6-45e2-9414-87ecd58653b3,SquareX reveals critical breach of Cyberhaven extension,2024-12-24,Infrastructure Attack,400000.0,,,0.85,1,1,SMALL,1.0,0,small,unknown,organisation,technology,100k+
22301,Sri Lankan government,100000.0,,government_body,HUGE,0.9,100000.0,1000000000.0,Government,f267c6d2-d2e6-4735-b4cc-0b17c06c33e3,Sri Lankan government hack sees $3.7m destined for Australia stolen,2026-01-01,Financial Fraud,,,,0.5,1,1,HUGE,4.0,0,very_large,unknown,government_body,government,unknown
1803,SSKB,100.0,,organisation,MEDIUM,0.7,100.0,27500000.0,Other,4846dbb0-b220-4af5-8ed0-9e42161d3cda,Australian strata company SSKB breached,2022-10-01,Ransomware,,,,0.85,1,1,MEDIUM,2.0,0,medium,unknown,organisation,other,unknown
4184,SSS Australia,100.0,,organisation,MEDIUM,0.8,100.0,27500000.0,Healthcare,eaf00cad-7c6d-48c7-8be8-f0b7b044e710,SSS Australia falls victim to Hunters International ransomware gang,2024-03-29,Ransomware,60225.0,,,0.85,1,1,MEDIUM,2.0,0,medium,unknown,organisation,health,10k-100k
3412,St Vincent's Health Australia,27500.0,,organisation,HUGE,1.0,27500.0,3500000000.0,Healthcare,6f3a9368-734b-4b74-a45a-fceaeaf62203,St Vincent's Health Australia cyber attack (December 2023),2023-12-19,Other,30000.0,,,0.5,17,17,HUGE,4.0,0,very_large,unknown,organisation,health,10k-100k
2051,State Revenue Office of Victoria,895.0,,organisation,LARGE,1.0,895.0,223000000.0,Government,ab4cd9cf-55c2-4742-859d-79b33eeaade7,Data breach hits Victoria’s revenue office,2022-12-01,Data Breach,,,,0.85,1,1,LARGE,3.0,0,large,unknown,organisation,government,unknown
22825,Strata Republic,25.0,,organisation,MEDIUM,0.4,25.0,5000000.0,Other,eb29884f-4ce0-429f-9465-791a2111b41f,Strata Republic alleged ransomware breach,2026-04-17,Ransomware,,,,0.65,5,5,MEDIUM,2.0,0,small,unknown,organisation,other,unknown
22359,Stryker,54500.0,,organisation,HUGE,1.0,54500.0,35400000000.0,Healthcare,1357585f-36fb-4317-a8ca-83a3d381cd78,Stryker tells SEC that timeline for recovery from cyberattack unknown,2026-03-11,Other,,,,0.5,1,1,HUGE,4.0,0,very_large,unknown,organisation,health,unknown
4304,Sumo,70.0,,organisation,MEDIUM,0.9,70.0,283800000.0,Energy,b1a25a58-538e-441f-bcf4-047d262c18ec,Sumo data breach | NSW Government,2024-05-13,Data Breach,40000.0,,,0.5,2,2,MEDIUM,2.0,0,medium,unknown,organisation,industrial,10k-100k
73,Suncorp Bank,3000.0,,organisation,LARGE,1.0,3000.0,11000000000.0,Financial,61bdc563-e6ad-4946-b625-c7fef4e2fdef,"Suncorp’s bank suffers breach, customer funds stolen",2024-04-01,Data Breach,,,,0.5,3,3,LARGE,3.0,0,very_large,unknown,organisation,finance,unknown
22348,SunDoctors,100.0,,organisation,MEDIUM,0.7,100.0,25000000.0,Other,cd8020ea-c3bd-4182-85a2-4cf860e1ead4,Update on third party cyber incident impacting SunDoctors,2026-04-01,Data Breach,280000.0,Australian Clinical Labs,,0.5,4,4,MEDIUM,2.0,0,medium,unknown,organisation,other,100k+
1068,Sunwater,768.0,,organisation,LARGE,0.9,768.0,379000000.0,Other,76490f42-eb9f-4e22-9c14-66ae444aec52,Queensland water supplier Sunwater targeted by hackers in months-long undetected cyber security breach,2020-08-01,Data Breach,,,,0.5,2,2,LARGE,3.0,0,large,unknown,organisation,other,unknown
23517,Super SA,110.0,,organisation,MEDIUM,0.9,110.0,,Government,fcf9d284-23c5-4777-b12b-a43a7a51ea60,The Super SA data hack impacted thousands but took two months to,2023-08-18,Data Breach,14000.0,,,0.5,1,1,MEDIUM,2.0,0,medium,unknown,organisation,government,10k-100k
371,Super VPN,10.0,,organisation,SMALL,0.6,10.0,10000000.0,Technology,078ee33c-7f1b-4dbe-a7f3-519cb0086840,Data breach of free VPN providers exposes details of millions of users,2020-06-27,Data Breach,20000000.0,,,0.85,1,1,SMALL,1.0,0,small,unknown,organisation,technology,100k+
388,Swinburne University of Technology,2720.0,,organisation,LARGE,1.0,2720.0,834130000.0,Education,6026b520-0c9c-46a1-8aa4-04591c79b839,"Swinburne University data breach exposes details of 5000 staff, students",2013-01-01,Data Breach,5500.0,,,0.5,1,1,LARGE,3.0,0,very_large,unknown,organisation,education,1k-10k
388,Swinburne University of Technology,2720.0,,organisation,LARGE,1.0,2720.0,834130000.0,Technology,483f27b2-466e-452f-b09f-312dd04875a8,ProctorU Data Breach Impacts Australian Universities,2020-08-01,Data Breach,444000.0,ProctorU,,0.85,5,5,LARGE,3.0,0,very_large,unknown,organisation,technology,100k+
388,Swinburne University of Technology,2720.0,,organisation,LARGE,1.0,2720.0,834130000.0,Education,4fbd14e0-d5bc-4dce-97d8-44d9885c0675,"The incident reported at the provided URL concerns a **data breach at Swinburne University of Technology** in April 2021, where the personal details of over 5,000 individuals were inadvertently exposed online[1][2][3][4][5]",2021-03-01,Data Breach,5300.0,,,0.5,4,4,LARGE,3.0,0,very_large,unknown,organisation,education,1k-10k
388,Swinburne University of Technology,2720.0,,organisation,LARGE,1.0,2720.0,834130000.0,Education,80586c96-5038-4e0e-aa3b-b0efe71d976d,Exclusive: Swinburne University confirms its Sarawak Campus has been hacked,2024-08-30,Ransomware,4000.0,,,0.85,1,1,LARGE,3.0,0,very_large,unknown,organisation,education,1k-10k
3580,Sydney radiologist,100.0,,organisation,MEDIUM,0.8,100.0,30000000.0,Individual,62f6731c-e246-4d28-96ef-1fe0f27440dd,Hacked Sydney radiologist instructs staff to tell customers hack was,2023-11-22,Ransomware,,,,0.5,1,1,MEDIUM,2.0,0,medium,unknown,organisation,other,unknown
22166,Sydney Tools,600.0,,organisation,LARGE,0.7,600.0,300000000.0,Other,d78b955a-1214-44c6-8b31-0f05bb3847e5,Sydney Tools Data Breach,2025-02-01,Data Breach,,,,0.65,2,2,LARGE,3.0,0,large,unknown,organisation,other,unknown
1089,Tabcorp,4000.0,,organisation,LARGE,1.0,4000.0,2500000000.0,Other,7143c315-d994-4996-812d-2826e0af0f3d,"Tabcorp says bad data, technical error behind online betting breach",2021-01-03,Other,,,,0.85,1,1,LARGE,3.0,0,very_large,unknown,organisation,other,unknown
3793,Tangerine,100.0,,organisation,MEDIUM,0.8,100.0,100000000.0,Technology,00b578aa-ca07-465f-8cd1-1f310577efc5,"232,000 customers exposed in Tangerine security breach",2024-02-01,Data Breach,232000.0,,,0.85,8,8,MEDIUM,2.0,0,medium,unknown,organisation,technology,100k+
2214,"Tasmanian Department of Education, Children and Young People",11900.0,,organisation,HUGE,1.0,11900.0,1600000000.0,Government,cdbd98b3-d880-4519-812a-64670de34884,Victorian Government Schools Data Breach (January 2026),2026-01-01,Other,665000.0,GoAnywhere Managed File Transfer (MFT) service,,0.5,11,9,HUGE,4.0,0,very_large,unknown,organisation,government,100k+
698,Tasmanian Government,30000.0,,organisation,HUGE,1.0,30000.0,1000000000.0,Government,af5a96f9-4bb9-42c4-bdff-7e4f71801754,Mass hack incident exposes Tasmanian patient’s medical data on public website,2020-11-01,Data Breach,,Accenture,,0.85,2,2,HUGE,4.0,0,very_large,unknown,organisation,government,unknown
698,Tasmanian Government,30000.0,,organisation,HUGE,1.0,30000.0,1000000000.0,Government,79481f07-ff94-4b50-a9ba-f6711778f9c8,Tasmanian government data breach (January 2023),2023-01-30,Data Breach,150000.0,,,0.85,2,2,HUGE,4.0,0,very_large,unknown,organisation,government,100k+
7040,Tasmanian government agencies,5000.0,,organisation,HUGE,1.0,5000.0,1000000000.0,Government,9d5654da-1128-433c-8a7e-451c35876648,Tasmanian gov agencies impacted by cyber attack,2025-10-16,State-Sponsored Attack,,,,0.5,1,1,HUGE,4.0,0,very_large,unknown,organisation,government,unknown
2628,TechnologyOne,1250.0,,organisation,LARGE,0.9,1250.0,370000000.0,Technology,0481ced1-f0f6-49f2-88b3-eb49c2556c7d,Australia TechnologyOne hit by a Cyber Attack,2023-05-10,Other,,,,0.5,1,1,LARGE,3.0,0,very_large,unknown,organisation,technology,unknown
2018,Telstra,31000.0,,organisation,HUGE,1.0,31000.0,23500000000.0,Telecommunications,54f0227c-5495-4f31-a008-6e474f835f0a,"Telstra explains how internal data breach exposed more than 130,000 customers' details",2021-01-01,Data Breach,163402.0,,,0.5,2,2,HUGE,4.0,0,very_large,unknown,organisation,telecom_transport,100k+
2018,Telstra,31000.0,,organisation,HUGE,1.0,31000.0,23500000000.0,Telecommunications,73b77f91-8838-4585-8310-b40fdacd7b11,Telstra blames privacy breach on 'database misalignment',2022-12-09,Data Breach,130000.0,,,0.85,1,1,HUGE,4.0,0,very_large,unknown,organisation,telecom_transport,100k+
2018,Telstra,31000.0,,organisation,HUGE,1.0,31000.0,23500000000.0,Telecommunications,0108271f-2c0c-4b40-8c0f-34cff722ecb3,Telstra employee and partner data breach: what you need to know,2024-11-01,Data Breach,47300.0,,,0.5,2,2,HUGE,4.0,0,very_large,unknown,organisation,telecom_transport,10k-100k
2946,Tesla,135000.0,,organisation,HUGE,1.0,135000.0,145000000000.0,Technology,9f9e67df-f969-4385-8fb1-2677c4f78229,Tesla says two ex-employees behind May data breach,2023-05-01,Data Breach,75735.0,,,0.5,2,2,HUGE,4.0,0,very_large,unknown,organisation,technology,10k-100k
5638,TFE Hotels,3500.0,,organisation,LARGE,0.9,3500.0,450000000.0,Other,0b3f850f-339c-419e-98ec-4f34063cd094,Ongoing impacts for TFE Hotels after cyber incident,2025-03-01,Other,,,,0.5,4,4,LARGE,3.0,0,very_large,unknown,organisation,other,unknown
5339,Thanks For the Help (TFTH),30.0,,organisation,MEDIUM,0.6,30.0,,Education,012c5958-9394-400f-9241-415e3ff5708a,Thanks For the Help (TFTH) KillSec Ransomware Breach,2024-12-10,Ransomware,,,,0.85,2,2,MEDIUM,2.0,0,small,unknown,organisation,education,unknown
6082,The Australian National University,6000.0,,organisation,HUGE,1.0,6000.0,1500000000.0,Education,4821fce6-dba8-4ade-a70d-a0ccf226bbdf,Australian National University Investigates Alleged Ransomware Attack,2025-02-16,Other,18934.0,Instructure,,0.5,6,6,HUGE,4.0,0,very_large,unknown,organisation,education,10k-100k
4671,The Fletcher Group,1100.0,,organisation,LARGE,0.9,1100.0,,Other,a678ea40-2655-4a9a-8a42-a2d4be9d36c6,Cyber Incident News - Fletcher International Group,2024-07-01,Other,,,,0.5,1,1,LARGE,3.0,0,very_large,unknown,organisation,other,unknown
5801,The Fullerton Hotels and Resorts,1500.0,,organisation,LARGE,0.9,1500.0,150000000.0,Other,739a7fbf-5066-49f9-9c0f-743e956a4457,Fullerton Hotels and Resorts Akira Ransomware Attack,2025-03-24,Ransomware,,,,0.5,3,3,LARGE,3.0,0,very_large,unknown,organisation,other,unknown
5876,The Guardian,1000.0,,organisation,LARGE,0.8,1000.0,,Media,ebbe3b02-cf81-481b-aa0e-1986ace8006f,Guardian Australia staff details compromised in cyberattack,2022-12-20,Data Breach,140.0,,,0.85,1,1,LARGE,3.0,0,very_large,unknown,organisation,media,<1k
3599,The Iconic,900.0,,organisation,LARGE,0.9,900.0,600000000.0,Retail,92297337-b19a-43a2-b9e7-eb42032dc57c,The Iconic promises to issue refunds to hacked customers,2023-11-01,Phishing,15000.0,,,0.5,4,4,LARGE,3.0,0,large,unknown,organisation,retail,10k-100k
5116,The Plastic Bag Company,15.0,,organisation,SMALL,0.7,15.0,5000000.0,Manufacturing,26ea608a-4886-439c-ae7f-f0d51d055974,Exclusive: The Plastic Bag Company falls victim to Sarcoma ransomware attack,2024-10-09,Ransomware,,,,0.5,2,2,SMALL,1.0,0,small,unknown,organisation,industrial,unknown
6469,The Property Business Australia,10.0,,organisation,SMALL,0.7,10.0,10000000.0,Other,c8f7de99-3c2e-462c-98fa-f6878bcda280,Kairos Ransomware Attack on The Property Business Australia,2025-09-16,Ransomware,,,,0.5,2,2,SMALL,1.0,0,small,unknown,organisation,other,unknown
1929,The Smith Family,750.0,,organisation,LARGE,0.9,750.0,185000000.0,,e3979677-b6a7-4110-8453-af2e2a44fdea,Hacker Attack on The Smith Family Charity,2022-10-01,Other,80000.0,,,0.5,3,3,LARGE,3.0,0,large,unknown,organisation,other,10k-100k
22480,ThinkMarkets,350.0,,organisation,LARGE,0.8,350.0,125000000.0,Technology,33c4785f-0da6-4aeb-bd87-7fb29703d456,ThinkMarkets Ransomware Attack (Chaos),2025-12-08,Ransomware,6673.0,,,0.5,3,3,LARGE,3.0,0,large,unknown,organisation,technology,1k-10k
4323,Ticketek,600.0,,organisation,LARGE,0.9,600.0,300000000.0,Technology,50cbb6fe-d833-4369-b1fc-de52c0dc4f96,Ticketek cyber incident (May 2024),2024-05-01,Data Breach,17600000.0,,,0.5,16,16,LARGE,3.0,0,large,unknown,organisation,technology,100k+
4387,Ticketmaster,5000.0,,organisation,HUGE,0.9,5000.0,,Technology,89c0a567-dc0e-4a69-9b7b-17b46b447a1c,"Hackers claim Ticketmaster/Live Nation data breach, more than 500m compromised",2024-05-20,Data Breach,560000000.0,,,0.5,6,6,HUGE,4.0,0,very_large,unknown,organisation,technology,100k+
1818,TissuPath,30.0,,organisation,MEDIUM,0.8,30.0,10000000.0,Healthcare,f82d36f7-c8b2-46f1-9b7f-3ae7b4e80017,TissuPath hack: patient data possibly exposed in cyber,2023-09-01,Data Breach,130000.0,,,0.5,2,2,MEDIUM,2.0,0,small,unknown,organisation,health,100k+
5902,TMA Group of Companies,,,organisation,UNKNOWN,0.4,,,Other,c65bcfd9-779c-4680-9bb1-8e49dc695b2c,TMA CEO confirms 'business as usual' for print operations following,2025-04-10,Other,,,,0.5,1,1,UNKNOWN,2.8546875,1,unknown,unknown,organisation,other,unknown
5124,Tocal College,100.0,,organisation,MEDIUM,0.7,100.0,50000000.0,Education,dd254d96-66b1-4404-b247-ba6d4abd2d72,Tocal College data breach (September 2024),2024-09-13,Ransomware,,,,0.5,5,5,MEDIUM,2.0,0,medium,unknown,organisation,education,unknown
8,Toll Group,30000.0,,organisation,HUGE,1.0,30000.0,8500000000.0,Other,342c599d-46e3-4982-9cbd-a704daac4fd2,Toll Group ransomware attacks (2020),2020-01-31,Ransomware,40000.0,,,0.5,18,18,HUGE,4.0,0,very_large,unknown,organisation,other,10k-100k
6474,Toowoomba pharmacy,23.0,,organisation,MEDIUM,0.9,23.0,6500000.0,Healthcare,efd77a62-1517-4e43-91c8-bdc5283dd511,Ransomware hackers strike Toowoomba pharmacy as businesses,2025-08-30,Ransomware,,,,0.5,2,2,MEDIUM,2.0,0,small,unknown,organisation,health,unknown
4983,Total Tools,2600.0,,organisation,LARGE,0.7,2600.0,500000000.0,Retail,97aeea43-b5b6-45f5-8e1a-92d6f3a6f4f7,Total Tools data leak: Popular hardware chain impacted by 'cyber,2024-09-15,Data Breach,38000.0,,,0.5,3,3,LARGE,3.0,0,very_large,unknown,organisation,retail,10k-100k
1364,Toyota,13.0,,organisation,SMALL,0.9,13.0,10000000.0,Manufacturing,9e6d0229-38ef-458d-8c15-31b075324b92,Toyota global data breach (November 2013),2013-11-06,Data Breach,2150000.0,Toyota,,0.5,5,5,SMALL,1.0,0,small,unknown,organisation,industrial,100k+
5191,TPG Aged Care,35.0,,organisation,MEDIUM,0.6,35.0,,Healthcare,90d95ed0-1997-4d60-93aa-31ff31f9ff2f,Lockbit Ransomware Attack on TPG Aged Care,2024-09-15,Ransomware,,,,0.65,1,1,MEDIUM,2.0,0,small,unknown,organisation,health,unknown
412,Transport for NSW,28000.0,,organisation,HUGE,1.0,28000.0,23110000000.0,Government,ba561f0b-57e7-460f-946a-a9bb848b3040,Data breach exposes tens of thousands of NSW driver’s licences online,2020-08-01,Data Breach,54000.0,Amazon,,0.85,2,2,HUGE,4.0,0,very_large,unknown,organisation,government,10k-100k
412,Transport for NSW,28000.0,,organisation,HUGE,1.0,28000.0,23110000000.0,Government,6251d12b-b6d2-41c3-a0af-9aa1f65d33fd,Data breach a Transport for NSW fail,2022-04-01,Data Breach,500.0,Accellion,,0.5,3,3,HUGE,4.0,0,very_large,unknown,organisation,government,<1k
31,Travelex,6050.0,,organisation,HUGE,0.9,6050.0,1030000000.0,Technology,8430bd30-329c-405b-936d-cedbee3cc346,Travelex website was hit by Sodinokibi ransomware,2019-12-31,Ransomware,,,,0.85,1,1,HUGE,4.0,0,very_large,unknown,organisation,technology,unknown
22535,Treasury,1250.0,,organisation,LARGE,0.9,1250.0,10000000000.0,Government,732bd12d-c226-4fdd-89a9-3d338f94a15d,NSW Treasury data breach (April 2026),2026-04-01,Data Breach,5600.0,,,0.5,18,18,LARGE,3.0,0,very_large,unknown,organisation,government,1k-10k
1508,Tura New Music,8.0,,organisation,SMALL,0.9,8.0,2000000.0,Other,f5c3de23-1e1c-4aa7-b2cd-da3617aa8b4f,"Perth Festival, Black Swan Theatre and other arts organisations hit by major data breach",2022-07-01,Data Breach,40000.0,,,0.85,1,1,SMALL,1.0,0,small,unknown,organisation,other,10k-100k
1042,Twitch,5000.0,,organisation,HUGE,0.9,5000.0,3000000000.0,Technology,29d31743-171a-4e1c-9fc1-43918bea2ace,Twitch hack reveals multi-million-dollar sums top streamers earn from playing computer games,2021-10-06,Data Breach,10000000.0,,,0.5,2,2,HUGE,4.0,0,very_large,unknown,organisation,technology,100k+
251,Twitter,,,product,UNKNOWN,0.9,,,Technology,de038a26-95c0-44f5-8fc0-f7929cc9f68c,More than 5 million Twitter accounts impacted by recent data breach,2021-12-01,Data Breach,5400000.0,,,0.85,1,1,UNKNOWN,2.8546875,1,unknown,unknown,other_or_unknown,technology,100k+
6207,UAP,35.0,,organisation,MEDIUM,0.7,35.0,5000000.0,Government,6846b31a-1261-4119-b2e9-386aee4d83fe,"UAP confirms ransomware attack, personal data and email correspondence exposed",2025-06-23,Ransomware,80000.0,,,0.5,4,4,MEDIUM,2.0,0,small,unknown,organisation,government,10k-100k
2233,"Uber Technologies, Inc.",32550.0,,organisation,HUGE,1.0,32550.0,73700000000.0,Technology,40044b4b-8822-4539-85c4-52fe0aaeda11,Uber found to have interfered with privacy,2016-10-01,Data Breach,1200000.0,,,0.5,5,5,HUGE,4.0,0,very_large,unknown,organisation,technology,100k+
2233,"Uber Technologies, Inc.",32550.0,,organisation,HUGE,1.0,32550.0,73700000000.0,Technology,67b5be9f-9075-4fe2-808f-4783b4341303,Uber investigating 'cyber security incident' after report of breach,2022-09-12,Data Breach,,,,0.5,4,4,HUGE,4.0,0,very_large,unknown,organisation,technology,unknown
22299,Uffizi Galleries,300.0,,organisation,LARGE,0.9,300.0,,Other,2fe76e76-9246-4d6b-b53f-c15c4e3911f1,Italy's famed Uffizi admits cyber-attack but denies security breach,2026-02-01,Other,,,,0.5,1,1,LARGE,3.0,0,large,unknown,organisation,other,unknown
368,UFO VPN,12.0,,organisation,SMALL,0.9,12.0,5000000.0,Technology,078ee33c-7f1b-4dbe-a7f3-519cb0086840,Data breach of free VPN providers exposes details of millions of users,2020-06-27,Data Breach,20000000.0,,,0.85,1,1,SMALL,1.0,0,small,unknown,organisation,technology,100k+
5138,Ultra Tune,2000.0,,organisation,LARGE,0.9,2000.0,100000000.0,Other,e1811981-c695-467e-8b6e-b5a2c2ce5f09,Ultra Tune Cyber Incident,2024-10-18,Other,,,,0.65,2,2,LARGE,3.0,0,very_large,unknown,organisation,other,unknown
5454,Unique Cars and Parts,10.0,,organisation,SMALL,0.9,10.0,5000000.0,Retail,a855f275-ff41-4581-b630-cfd8f72c7e35,Unique Cars and Parts Attack,2025-01-01,Other,,,,0.65,2,2,SMALL,1.0,0,small,unknown,organisation,retail,unknown
840,UnitingCare Queensland,8500.0,,organisation,HUGE,0.9,8500.0,1500000000.0,,e7d541b7-341d-4024-904c-3f5d6a3f8a7a,UnitingCare Queensland Cyber Attack,2021-04-01,Infrastructure Attack,,,,0.65,4,4,HUGE,4.0,0,very_large,unknown,organisation,other,unknown
391,University of Adelaide,3853.0,,organisation,LARGE,0.9,3853.0,1153000000.0,Technology,483f27b2-466e-452f-b09f-312dd04875a8,ProctorU Data Breach Impacts Australian Universities,2020-08-01,Data Breach,444000.0,ProctorU,,0.85,5,5,LARGE,3.0,0,very_large,unknown,organisation,technology,100k+
23143,University of Canberra,2250.0,,organisation,LARGE,0.9,2250.0,385000000.0,,ed67b757-bdf2-4bfa-83d9-4fbc402d91b7,Uniting Communities investigating possible data breach amid 'cyber incident',2021-06-15,Data Breach,74000.0,,,0.85,1,1,LARGE,3.0,0,very_large,unknown,organisation,education,10k-100k
384,University of Melbourne,13800.0,,organisation,HUGE,1.0,13800.0,3200000000.0,Technology,483f27b2-466e-452f-b09f-312dd04875a8,ProctorU Data Breach Impacts Australian Universities,2020-08-01,Data Breach,444000.0,ProctorU,,0.85,5,5,HUGE,4.0,0,very_large,unknown,organisation,technology,100k+
383,University of New South Wales,8000.0,,organisation,HUGE,1.0,8000.0,2000000000.0,Technology,483f27b2-466e-452f-b09f-312dd04875a8,ProctorU Data Breach Impacts Australian Universities,2020-08-01,Data Breach,444000.0,ProctorU,,0.85,5,5,HUGE,4.0,0,very_large,unknown,organisation,technology,100k+
383,University of New South Wales,8000.0,,organisation,HUGE,1.0,8000.0,2000000000.0,Education,d9212e6b-cbeb-4102-b0c7-808b1b8b6d03,University of NSW Physics Website Cyber Attack (January 2025),2025-01-15,State-Sponsored Attack,10000.0,,,0.5,36,8,HUGE,4.0,0,very_large,unknown,organisation,education,10k-100k
3437,University of Notre Dame Australia,850.0,,organisation,LARGE,1.0,850.0,259260000.0,Education,d66ed2bb-7d0e-422b-8be0-921f18185610,University of Notre Dame Australia Fog ransomware attack (January 2024),2024-01-01,Other,,,,0.5,5,5,LARGE,3.0,0,large,unknown,organisation,education,unknown
3437,University of Notre Dame Australia,850.0,,organisation,LARGE,1.0,850.0,259260000.0,Education,e6a84856-cb95-44da-bc64-ae33aff3eac8,University of Notre Dame Australia cyber incident (January 2025),2025-01-01,Other,,,,0.5,4,4,LARGE,3.0,0,large,unknown,organisation,education,unknown
